"game_id","team_id","player_id"
2017020118,12,8480039
2015020869,1,8475199
2015020869,1,8469462
2015020869,1,8476923
2015020869,2,8475177
2015020869,2,8470609
2015020869,2,8475234
2016020172,26,8470104
2016020172,26,8475325
2016020172,20,8476279
2016020172,20,8477445
2016020172,20,8469770
2016020857,24,8473560
2016020857,24,8474130
2016020857,24,8468535
2016020857,13,8471693
2016020857,13,8475958
2016020488,30,8477850
2016020488,30,8475287
2016020488,21,8475199
2016020488,21,8478561
2016021019,18,8477942
2016021019,18,8469759
2016021019,18,8476779
2016021019,18,8475625
2016021019,18,8476158
2016021019,52,8470828
2016021019,52,8471715
2016021019,52,8477464
2016021019,52,8473565
2016021019,52,8476885
2016020347,5,8477404
2016020347,5,8476162
2016020347,5,8473542
2016020347,25,8471490
2016020347,25,8475310
2016020347,25,8475747
2016021093,9,8476368
2016021093,9,8474018
2016021093,9,8476279
2016021093,9,8475913
2016021093,5,8474611
2016021093,5,8477404
2016021093,5,8474176
2016021093,5,8468493
2016021093,5,8471215
2016021093,5,8473542
2015020454,2,8470609
2015020454,2,8460720
2015020454,2,8473565
2015020454,13,8471245
2015020454,13,8448208
2015020454,13,8468001
2015021138,53,8471231
2015021138,53,8462038
2015021138,53,8474005
2015021138,53,8474628
2015021138,20,8476346
2015021138,20,8473972
2015021138,20,8476279
2015021138,20,8477591
2015021138,20,8469770
2015021199,10,8475180
2015021199,10,8471436
2015021199,10,8475172
2015021199,10,8473463
2015021199,10,8470599
2015021199,29,8471766
2015021199,29,8471504
2015021199,29,8470920
2015021199,29,8474597
2015021199,29,8470147
2015021199,29,8469492
2015020170,16,8466148
2015020170,16,8475182
2015020170,16,8474588
2015020170,26,8475738
2016020660,28,8477846
2016020660,28,8475820
2016020660,28,8475841
2016020660,52,8475279
2016020660,52,8475815
2016020660,52,8479293
2015020768,53,8471703
2015020768,53,8471269
2015020768,53,8475797
2015020768,16,8467452
2015020768,16,8478137
2015020768,16,8477300
2015020210,28,8474837
2015020210,28,8474516
2015020210,28,8474727
2015020210,24,8473560
2015020210,24,8476483
2015020427,20,8470201
